Time,RPM,TRQU
0,Inf,-0.841615647
0.00390625,166.875,-0.271646231
0.0078125,166.2256775,-5.104465335
0.01171875,166.875,-1.321060508
0.015625,167.8125,-0.69819197
0.01953125,167.8125,-0.304428786
0.0234375,168.4705963,0.21189645
0.02734375,167.8125,-0.616235584
0.03125,166.875,-1.923812478
0.03515625,168.0933838,-1.489071101
0.0390625,167.8125,-0.825224369
0.04296875,167.8125,-0.403148979
0.046875,167.8125,-0.94406113
0.05078125,169.4117737,-0.718681067
0.0546875,167.8125,-1.210419386
0.05859375,167.8125,-1.443995088
0.0625,168.0933838,-0.776050537
0.06640625,167.8125,-0.267548412
0.0703125,167.8125,3.696160466
0.07421875,167.8125,-0.681800693
0.078125,169.4117737,-0.349877327
0.08203125,167.8125,-0.776050537
0.0859375,166.875,-2.284420579
0.08984375,166.2256775,-1.702530235
0.09375,167.8125,-1.120267361
0.09765625,167.8125,0.224189908
0.1015625,165.9375,-0.665409416
0.10546875,167.5294189,-0.722778886
0.109375,166.875,-1.55463621
0.11328125,166.875,0.203700811
0.1171875,166.2256775,-0.542474836
0.12109375,166.875,-0.653115958
0.125,166.875,-1.690236777
0.12890625,166.875,-1.386625617
0.1328125,167.5294189,-1.755801886
0.13671875,167.8125,-0.931767672
0.140625,166.875,-1.206321567
0.14453125,166.875,-0.776050537
0.1484375,167.1595459,-1.653356403
0.15234375,167.8125,-0.968648046
0.15625,166.875,-1.480875462
0.16015625,167.5294189,-1.230908483
0.1640625,167.8125,-1.161245554
0.16796875,167.8125,0.720026046
0.171875,166.2256775,-1.694334596
0.17578125,167.8125,-1.050604432
0.1796875,167.8125,-3.489551991
0.18359375,166.875,-1.505462378
0.1875,168.4705963,-1.263691038
0.19140625,167.8125,-0.886691659
0.1953125,167.8125,-1.120267361
0.19921875,166.875,-0.952256769
0.203125,167.1595459,-0.197885483
0.20703125,166.875,-0.562963932
0.2109375,166.875,-1.944301575
0.21484375,168.4705963,-1.43170163
0.21875,166.875,-1.435799449
0.22265625,166.875,-0.546572655
0.2265625,166.2256775,-0.5137901
0.23046875,166.875,-1.407114714
0.234375,165.9375,-3.112552613
0.23828125,167.8125,-0.923572033
0.2421875,166.875,-1.087484806
0.24609375,167.5294189,-1.673845499
0.25,167.8125,-1.103876084
0.25390625,166.875,-1.296473592
0.2578125,167.1595459,-0.948158949
0.26171875,167.8125,-0.583453029
0.265625,166.875,-1.886932104
0.26953125,167.8125,-1.940203756
0.2734375,168.4705963,-0.989137143
0.27734375,167.8125,6.188379675
0.28125,166.875,-1.312864869
0.28515625,167.1595459,-1.239104122
0.2890625,167.8125,-1.042408794
0.29296875,167.8125,-0.210178941
0.296875,166.875,-0.497398823
0.30078125,168.4705963,-1.645160764
0.3046875,166.875,-1.624671667
0.30859375,167.8125,-1.173539012
0.3125,167.1595459,-0.571159571
0.31640625,167.8125,-0.714583248
0.3203125,166.875,-1.345647424
0.32421875,166.875,-2.063138336
0.328125,168.4705963,-1.382527798
0.33203125,166.875,-0.771952718
0.3359375,166.875,-1.616476029
0.33984375,167.1595459,-1.267788857
0.34375,166.875,-1.796780079
0.34765625,166.875,-0.985039323
0.3515625,167.8125,6.8932046
0.35546875,167.5294189,-1.886932104
0.359375,167.8125,-1.825464815
0.36328125,167.8125,-1.280082315
0.3671875,166.2256775,-4.055423587
0.37109375,167.8125,3.286006004
0.375,167.8125,-1.378429979
0.37890625,167.8125,-0.776050537
0.3828125,169.4117737,-1.296473592
0.38671875,167.8125,-1.243201941
0.390625,166.875,-1.985279768
0.39453125,167.1595459,-1.403016895
0.3984375,167.8125,-1.833660453
0.40234375,166.875,-1.636965125
