Time,RPM,TRQU
0,NaN,149.9023288
0.00390625,0,149.8039812
0.0078125,0,149.6113837
0.01171875,0,149.6687531
0.015625,0,149.9187201
0.01953125,0,149.4351774
0.0234375,0,149.5212317
0.02734375,0,149.717927
0.03125,0,149.717927
0.03515625,0,149.6441662
0.0390625,0,149.3737102
0.04296875,0,149.3409276
0.046875,0,149.5376229
0.05078125,0,149.513036
0.0546875,0,149.7752964
0.05859375,0,149.7056335
0.0625,0,149.8326659
0.06640625,0,149.7507095
0.0703125,0,149.8203725
0.07421875,0,149.3982971
0.078125,0,149.5867968
0.08203125,0,149.7261226
0.0859375,0,149.5704055
0.08984375,0,149.3901014
0.09375,0,149.3901014
0.09765625,0,149.6687531
0.1015625,0,149.7056335
0.10546875,0,149.6769488
0.109375,0,149.5704055
0.11328125,0,149.4966447
0.1171875,0,149.7425139
0.12109375,0,149.8326659
0.125,0,149.5458186
0.12890625,0,149.2425799
0.1328125,0,149.6892422
0.13671875,0,149.2384821
0.140625,0,149.5949924
0.14453125,0,149.5622098
0.1484375,0,149.6318728
0.15234375,0,149.6441662
0.15625,0,149.8408616
0.16015625,0,149.8613507
0.1640625,0,149.2876559
0.16796875,0,149.4023949
0.171875,0,149.4392753
0.17578125,0,149.5417207
0.1796875,0,149.5622098
0.18359375,0,149.5704055
0.1875,0,149.3696123
0.19140625,0,149.3819058
0.1953125,0,149.5908946
0.19921875,0,149.5949924
0.203125,0,149.2753625
0.20703125,0,149.5048404
0.2109375,0,149.8490572
0.21484375,0,149.3696123
0.21875,0,149.7752964
0.22265625,0,149.1315663
0.2265625,0,150.1604915
0.23046875,0,149.2466778
0.234375,0,149.7998834
0.23828125,0,149.5253295
0.2421875,0,149.763003
0.24609375,0,149.9760896
0.25,0,149.7015357
0.25390625,0,149.4925469
0.2578125,0,149.4351774
0.26171875,0,149.2753625
0.265625,0,149.763003
0.26953125,0,149.5212317
0.2734375,0,149.6851444
0.27734375,0,149.3655145
0.28125,0,149.7589052
0.28515625,0,149.5704055
0.2890625,0,149.603188
0.29296875,0,149.9515027
0.296875,0,149.1684467
0.30078125,0,149.7671008
0.3046875,0,149.8203725
0.30859375,0,149.5908946
0.3125,0,149.6523619
0.31640625,0,149.5704055
0.3203125,0,149.603188
0.32421875,0,149.3819058
0.328125,0,149.603188
0.33203125,0,149.5622098
0.3359375,0,149.5376229
0.33984375,0,149.3573189
0.34375,0,149.943307
0.34765625,0,149.1971314
0.3515625,0,149.4802535
0.35546875,0,149.2999494
0.359375,0,149.4884491
0.36328125,0,149.5007426
0.3671875,0,149.4187862
0.37109375,0,149.8367637
0.375,0,149.6810466
0.37890625,0,149.7957855
0.3828125,0,149.6810466
0.38671875,0,149.2589712
0.390625,0,149.6564597
0.39453125,0,149.3696123
0.3984375,0,149.6400684
0.40234375,0,149.6523619
0.40625,0,149.6851444
0.41015625,0,149.3614167
0.4140625,0,149.4105905
0.41796875,0,149.7916877
0.421875,0,149.263069
0.42578125,0,149.9187201
0.4296875,0,149.8162746
0.43359375,0,149.6523619
0.4375,0,149.5786011
0.44140625,0,149.3532211
0.4453125,0,149.7056335
0.44921875,0,149.2917538
0.453125,0,149.603188
0.45703125,0,149.8777419
0.4609375,0,149.7015357
0.46484375,0,149.6400684
0.46875,0,149.2753625
0.47265625,0,149.7793943
0.4765625,0,149.5007426
0.48046875,0,149.2671669
0.484375,0,149.5704055
0.48828125,0,149.3696123
0.4921875,0,149.4597644
0.49609375,0,149.9310136
0.5,0,149.5949924
0.50390625,0,149.8490572
0.5078125,0,149.4269818
0.51171875,0,149.7671008
0.515625,0,149.1889358
0.51953125,0,149.5826989
0.5234375,0,149.4474709
0.52734375,0,149.3941993
0.53125,0,149.9064267
0.53515625,0,149.7466117
0.5390625,0,149.4925469
0.54296875,0,149.5335251
0.546875,0,149.3163407
0.55078125,0,149.0414143
0.5546875,0,149.7302204
0.55859375,0,149.7056335
0.5625,0,149.6154815
0.56640625,0,149.3163407
0.5703125,0,149.9023288
0.57421875,0,149.4638622
0.578125,0,149.7466117
0.58203125,0,149.6523619
0.5859375,0,149.9310136
0.58984375,0,149.9924809
0.59375,0,149.5417207
0.59765625,0,149.7834921
0.6015625,0,149.9146223
0.60546875,0,149.7015357
0.609375,0,149.8285681
0.61328125,0,149.4515687
0.6171875,0,149.4638622
0.62109375,0,149.9637961
0.625,0,149.4966447
0.62890625,0,149.8367637
0.6328125,0,149.3573189
0.63671875,0,149.627775
0.640625,0,149.7916877
0.64453125,0,149.853155
0.6484375,0,149.8367637
0.65234375,0,149.6113837
0.65625,0,149.7916877
0.66015625,0,149.5294273
0.6640625,0,150.1441002
0.66796875,0,149.1807401
0.671875,0,149.6933401
0.67578125,0,149.6687531
0.6796875,0,149.7834921
0.68359375,0,149.5867968
0.6875,0,149.2958516
0.69140625,0,149.6400684
0.6953125,0,149.2094249
0.69921875,0,149.7384161
0.703125,0,150.0252634
0.70703125,0,149.808079
0.7109375,0,149.4105905
0.71484375,0,149.7261226
0.71875,0,149.5867968
0.72265625,0,149.7302204
0.7265625,0,149.8818398
0.73046875,0,149.6113837
0.734375,0,149.763003
0.73828125,0,149.9719918
0.7421875,0,149.5704055
0.74609375,0,149.763003
0.75,0,149.7711986
0.75390625,0,149.3819058
0.7578125,0,149.6851444
0.76171875,0,149.4105905
0.765625,0,149.717927
0.76953125,0,149.603188
0.7734375,0,149.6810466
0.77734375,0,149.205327
0.78125,0,149.5826989
0.78515625,0,149.6236771
0.7890625,0,149.6441662
0.79296875,0,149.308145
0.796875,0,149.2261887
0.80078125,0,149.2835581
0.8046875,0,149.4843513
0.80859375,0,150.1645893
0.8125,0,149.6769488
0.81640625,0,149.3737102
0.8203125,0,149.7343183
0.82421875,0,149.46796
0.828125,0,149.7138292
0.83203125,0,149.5826989
0.8359375,0,150.0621438
0.83984375,0,149.9637961
0.84375,0,149.9187201
0.84765625,0,149.5949924
0.8515625,0,149.6359706
0.85546875,0,149.4187862
0.859375,0,149.5458186
0.86328125,0,149.9719918
0.8671875,0,149.763003
0.87109375,0,149.7916877
0.875,0,149.5089382
0.87890625,0,149.0578055
0.8828125,0,149.7671008
0.88671875,0,149.5663077
0.890625,0,149.5949924
0.89453125,0,149.6933401
0.8984375,0,149.9105245
0.90234375,0,149.6154815
0.90625,0,149.9269158
0.91015625,0,149.9760896
0.9140625,0,149.2507756
0.91796875,0,149.4433731
0.921875,0,149.4802535
0.92578125,0,149.5499164
0.9296875,0,149.6851444
0.93359375,0,149.4761556
0.9375,0,149.5663077
0.94140625,0,149.6687531
0.9453125,0,149.5212317
0.94921875,0,150.0662416
0.953125,0,149.7548074
0.95703125,0,149.4597644
0.9609375,0,149.2094249
0.96484375,0,149.7507095
0.96875,0,149.7466117
0.97265625,0,149.5212317
0.9765625,0,149.9637961
0.98046875,0,150.1318067
0.984375,0,150.1522958
0.98828125,0,149.603188
0.9921875,0,149.5786011
0.99609375,0,149.6769488
1,0,149.5253295
1.00390625,0,149.7998834
1.0078125,0,149.3163407
1.01171875,0,149.5826989
1.015625,0,149.5867968
1.01953125,0,149.4515687
1.0234375,0,149.8326659
1.02734375,0,149.1848379
1.03125,0,150.1768827
1.03515625,0,149.7671008
1.0390625,0,149.5171338
1.04296875,0,149.9965787
1.046875,0,149.3122429
1.05078125,0,149.6318728
1.0546875,0,149.6154815
1.05859375,0,149.8039812
1.0625,0,149.9269158
1.06640625,0,149.4597644
1.0703125,0,149.3901014
1.07421875,0,149.7793943
1.078125,0,149.763003
1.08203125,0,149.6154815
1.0859375,0,150.0006765
1.08984375,0,149.943307
1.09375,0,149.8818398
1.09765625,0,149.603188
1.1015625,0,149.4433731
1.10546875,0,149.8777419
1.109375,0,149.9310136
1.11328125,0,149.3040472
1.1171875,0,149.7793943
1.12109375,0,149.5745033
1.125,0,149.9801874
1.12890625,0,149.8613507
1.1328125,0,149.7752964
1.13671875,0,149.8859376
1.140625,0,149.7998834
1.14453125,0,149.6974379
1.1484375,0,149.3163407
1.15234375,0,150.0170678
1.15625,0,149.8490572
1.16015625,0,149.5826989
1.1640625,0,149.4556665
1.16796875,0,149.9023288
1.171875,0,149.7015357
1.17578125,0,149.5212317
1.1796875,0,149.898231
1.18359375,0,149.8121768
1.1875,0,149.898231
1.19140625,0,149.4351774
1.1953125,0,149.6564597
1.19921875,0,149.9637961
1.203125,0,149.603188
1.20703125,0,149.4023949
1.2109375,0,149.5212317
1.21484375,0,149.6318728
1.21875,0,149.6933401
1.22265625,0,149.4761556
1.2265625,0,149.8244703
1.23046875,0,149.5908946
1.234375,0,149.717927
1.23828125,0,149.3163407
1.2421875,0,150.2178609
1.24609375,0,149.7384161
1.25,0,149.6769488
1.25390625,0,149.8203725
1.2578125,0,149.5376229
1.26171875,0,149.6236771
1.265625,0,149.5540142
1.26953125,0,149.7261226
1.2734375,0,149.717927
1.27734375,0,149.672851
1.28125,0,149.7998834
1.28515625,0,149.7302204
1.2890625,0,149.7834921
1.29296875,0,149.7425139
1.296875,0,149.8818398
1.30078125,0,149.9924809
1.3046875,0,149.8613507
1.30859375,0,149.7671008
1.3125,0,150.0375569
1.31640625,0,149.5867968
1.3203125,0,149.7097313
1.32421875,0,149.5458186
1.328125,0,149.8162746
1.33203125,0,149.3860036
1.3359375,0,149.763003
1.33984375,0,149.808079
1.34375,0,149.558112
1.34765625,0,149.513036
1.3515625,0,149.8408616
1.35546875,0,149.7343183
1.359375,0,149.4638622
1.36328125,0,149.205327
1.3671875,0,149.6482641
1.37109375,0,150.0047743
1.375,0,149.5253295
1.37890625,0,150.2752304
1.3828125,0,149.6892422
1.38671875,0,149.9515027
1.390625,0,150.0662416
1.39453125,0,149.6154815
1.3984375,0,149.3409276
1.40234375,0,149.5007426
1.40625,0,149.8203725
1.41015625,0,149.7998834
1.4140625,0,149.9801874
1.41796875,0,149.8900354
1.421875,0,149.6810466
1.42578125,0,149.1766423
1.4296875,0,150.0990242
1.43359375,0,149.6933401
1.4375,0,149.7384161
1.44140625,0,149.1807401
1.4453125,0,149.6974379
1.44921875,0,149.5417207
1.453125,0,149.6851444
1.45703125,0,149.4884491
1.4609375,0,149.6318728
1.46484375,0,149.6605575
1.46875,0,149.5786011
1.47265625,0,149.6154815
1.4765625,0,149.4761556
1.48046875,0,149.9146223
1.484375,0,149.4023949
1.48828125,0,149.8326659
1.4921875,0,149.6646553
1.49609375,0,149.627775
1.5,0,149.4925469
1.50390625,0,149.7793943
1.5078125,0,149.5417207
1.51171875,0,149.3696123
1.515625,0,149.9023288
1.51953125,0,150.01297
1.5234375,0,149.2425799
1.52734375,0,149.2794603
1.53125,0,149.4966447
1.53515625,0,150.0088722
1.5390625,0,149.7671008
1.54296875,0,149.6236771
1.546875,0,149.5622098
1.55078125,0,149.6359706
1.5546875,0,150.2588391
1.55859375,0,149.5335251
1.5625,0,149.1889358
1.56640625,0,149.6441662
1.5703125,0,149.5704055
1.57421875,0,149.8613507
1.578125,0,149.6195793
1.58203125,0,149.6933401
1.5859375,0,149.5376229
1.58984375,0,149.8818398
1.59375,0,149.967894
1.59765625,0,149.160251
1.6015625,0,149.6933401
1.60546875,0,150.1604915
1.609375,0,149.5704055
1.61328125,0,149.5212317
1.6171875,0,149.6318728
1.62109375,0,149.8244703
1.625,0,149.5089382
1.62890625,0,149.4638622
1.6328125,0,149.763003
1.63671875,0,149.7752964
1.640625,0,149.8408616
1.64453125,0,149.5089382
1.6484375,0,149.853155
1.65234375,0,149.46796
1.65625,0,149.7056335
1.66015625,0,149.9105245
1.6640625,0,149.8162746
1.66796875,0,149.332732
1.671875,0,149.8285681
1.67578125,0,149.6482641
1.6796875,0,150.1113176
1.68359375,0,149.3982971
1.6875,0,149.8654485
1.69140625,0,150.0703394
1.6953125,0,149.7793943
1.69921875,0,149.4146883
1.703125,0,149.4597644
1.70703125,0,149.7957855
1.7109375,0,149.3450254
1.71484375,0,149.8121768
