Time,RPM,TRQU
0,Inf,-7.99828262
0.00390625,115.3125,-7.288987347
0.0078125,115.3125,-6.871009776
0.01171875,115.3125,-7.178346226
0.015625,114.3191833,-7.403726289
0.01953125,114.4308777,-8.875215956
0.0234375,115.2562256,-8.928487608
0.02734375,116.25,-7.182444045
0.03125,115.3688354,-6.124834129
0.03515625,115.3125,-7.256204793
0.0390625,114.375,-8.756379196
0.04296875,115.2562256,-8.48592312
0.046875,116.3067932,-6.948868343
0.05078125,116.1932678,-6.497735688
0.0546875,114.4308777,-9.219805309
0.05859375,115.2562256,-9.219805309
0.0625,116.3067932,-7.452900121
0.06640625,116.25,-7.33406336
0.0703125,116.25,-7.547149965
0.07421875,116.25,-7.543052146
0.078125,116.1932678,-6.464953133
0.08203125,116.3067932,-7.945010969
0.0859375,116.1932678,-7.596323797
0.08984375,116.25,-7.342258999
0.09375,117.244751,-7.473389217
0.09765625,116.25,-7.526660868
0.1015625,116.25,-8.194977948
0.10546875,116.1932678,-8.867020318
0.109375,117.244751,-8.838335583
0.11328125,117.1303101,-7.293085167
0.1171875,116.3067932,-6.54690952
0.12109375,116.1932678,-7.945010969
0.125,116.3067932,-8.903900692
0.12890625,116.25,-9.391913721
0.1328125,116.25,-7.043118188
0.13671875,116.25,-6.456757495
0.140625,114.3191833,-8.727694461
0.14453125,115.3688354,-9.805793473
0.1484375,115.2562256,-8.350695082
0.15234375,115.3125,-7.096389839
0.15625,114.4308777,-7.497976133
0.16015625,114.375,-6.928379247
0.1640625,114.375,-8.084336826
0.16796875,114.3191833,-8.158097574
0.171875,114.4308777,-7.895837137
0.17578125,114.3191833,-6.702999183
0.1796875,115.3688354,-5.247528264
0.18359375,113.3821411,-7.235715696
0.1875,113.4929199,-9.793500015
0.19140625,114.375,-9.662369797
0.1953125,116.25,-6.464953133
0.19921875,114.375,-5.063126394
0.203125,114.3191833,-6.489540049
0.20703125,113.4929199,-9.301761696
0.2109375,114.3191833,-9.629587242
0.21484375,115.3125,-7.047216007
0.21875,116.3067932,-5.317191192
0.22265625,114.375,-7.822076389
0.2265625,113.4375,-10.31019778
0.23046875,116.1932678,-8.776868293
0.234375,115.3688354,-6.264159986
0.23828125,116.1932678,-6.288746902
0.2421875,114.4308777,-8.444944927
0.24609375,115.2562256,-8.293325612
0.25,116.3067932,-7.916326234
0.25390625,115.3125,-7.043118188
0.2578125,116.25,-7.137368032
0.26171875,116.25,-6.993944356
0.265625,116.1932678,-7.084096381
0.26953125,115.3688354,-8.420358011
0.2734375,116.1932678,-9.45747883
0.27734375,116.25,-8.379379818
0.28125,117.244751,-5.608508894
0.28515625,115.3125,-6.280551264
0.2890625,116.25,-8.465434024
0.29296875,115.2562256,-9.260783502
0.296875,116.3067932,-7.387335011
0.30078125,117.1303101,-5.837986776
0.3046875,115.3688354,-6.993944356
0.30859375,115.2562256,-9.088675091
0.3125,116.3067932,-8.752281377
0.31640625,117.1875,-6.698901364
0.3203125,115.3125,-6.940672705
0.32421875,115.3125,-7.657791087
0.328125,114.3191833,-8.42855365
0.33203125,115.3688354,-8.67032499
0.3359375,115.2562256,-7.949108788
0.33984375,115.3125,-6.358409831
0.34375,114.4308777,-6.11663849
0.34765625,115.3125,-7.059509465
0.3515625,114.375,-7.932717511
0.35546875,114.3191833,-8.994052717
0.359375,115.3688354,-8.153999755
0.36328125,115.2562256,-6.6005537
0.3671875,115.3688354,-6.752173015
0.37109375,114.3191833,-7.961402246
0.375,114.4308777,-9.387815902
0.37890625,115.3125,-8.481825301
0.3828125,115.3125,-6.698901364
0.38671875,115.3125,-6.891498873
0.390625,115.2562256,-8.018771717
0.39453125,114.4308777,-8.715401003
0.3984375,116.1932678,-8.36298854
0.40234375,115.3125,-6.903792331
0.40625,115.3688354,-7.93681533
0.41015625,114.375,-8.403966734
0.4140625,115.3125,-9.064088175
0.41796875,116.1932678,-7.592225978
0.421875,115.3688354,-7.452900121
0.42578125,115.2562256,-6.871009776
0.4296875,115.3688354,-7.957304427
0.43359375,115.2562256,-8.322010347
0.4375,115.3688354,-7.284889528
0.44140625,116.25,-7.506171772
0.4453125,115.3125,-6.616944978
0.44921875,115.3125,-7.76023657
0.453125,115.2562256,-8.276934335
0.45703125,115.3688354,-8.617053339
0.4609375,115.2562256,-7.858956763
0.46484375,116.25,-9.838576028
0.46875,115.3688354,-5.51016123
0.47265625,115.3125,-8.026967356
0.4765625,115.3125,-9.178827116
0.48046875,116.1932678,-8.309716889
0.484375,116.3067932,-6.288746902
0.48828125,115.2562256,-7.170150587
0.4921875,114.4308777,-9.39601154
0.49609375,115.2562256,-8.49002094
0.5,115.3688354,-8.084336826
0.50390625,115.3125,-7.227520057
0.5078125,115.3125,-7.239813515
0.51171875,114.375,-7.243911335
0.515625,115.2562256,-8.117119381
0.51953125,115.3688354,-7.920424053
0.5234375,115.2562256,-7.76023657
0.52734375,116.25,-6.899694511
0.53125,115.3688354,-6.202692696
0.53515625,114.375,-7.403726289
0.5390625,114.375,-9.318152973
0.54296875,116.1932678,-8.998150536
0.546875,115.3688354,-6.772662112
0.55078125,115.2562256,-6.350214192
0.5546875,115.3688354,-7.02672691
0.55859375,114.3191833,-8.994052717
0.5625,115.3688354,-8.801455209
0.56640625,116.25,-6.895596692
0.5703125,116.25,-6.292844722
0.57421875,114.375,-8.932585427
0.578125,115.2562256,-9.018639633
0.58203125,116.3067932,-6.743977377
0.5859375,115.2562256,-6.842325041
0.58984375,115.3125,-7.871250221
0.59375,114.4308777,-6.817738125
0.59765625,115.3125,-7.945010969
0.6015625,115.3125,-7.645497629
0.60546875,116.1932678,-7.510269591
0.609375,115.3688354,-7.059509465
0.61328125,115.2562256,-6.346116373
0.6171875,115.3688354,-6.84642286
0.62109375,114.3191833,-8.666227171
0.625,115.3688354,-8.625248977
0.62890625,115.3125,-7.530758688
0.6328125,116.25,-5.596215436
0.63671875,114.375,-6.78495557
0.640625,115.2562256,-8.272836515
0.64453125,115.3688354,-8.649835893
0.6484375,115.2562256,-7.846663305
0.65234375,116.25,-9.482065746
0.65625,115.3688354,-6.854618499
0.66015625,114.375,-9.342739889
0.6640625,116.25,-7.551247784
0.66796875,116.1932678,-5.899454066
0.671875,115.3688354,-7.27259607
0.67578125,115.2562256,-8.371184179
0.6796875,115.3688354,-8.145804116
0.68359375,116.1932678,-8.031065175
0.6875,116.3067932,-7.194737503
0.69140625,116.25,-6.866911957
0.6953125,116.25,-7.178346226
0.69921875,116.25,-6.801346847
0.703125,117.1303101,-8.125315019
0.70703125,116.3067932,-8.293325612
0.7109375,116.1932678,-8.645738074
0.71484375,117.1875,-6.518224785
0.71875,117.244751,-7.288987347
0.72265625,116.25,-7.665986726
0.7265625,116.25,-7.674182364
0.73046875,116.1932678,-7.57993252
0.734375,117.244751,-7.465193579
0.73828125,116.1932678,-6.579692075
0.7421875,116.3067932,-7.452900121
0.74609375,115.2562256,-9.912336776
0.75,116.3067932,-9.047696897
0.75390625,116.25,-6.920183608
0.7578125,116.25,-6.657923171
0.76171875,115.3125,-7.945010969
0.765625,115.2562256,-8.55148823
0.76953125,115.3688354,-7.51846523
0.7734375,115.2562256,-6.998042175
0.77734375,115.3125,-6.571496436
0.78125,115.3688354,-6.961161801
0.78515625,115.3125,-6.772662112
0.7890625,114.375,-7.809410402
0.79296875,114.3191833,-8.317912528
0.796875,115.3688354,-7.600421616
0.80078125,115.2562256,-6.464953133
0.8046875,114.4308777,-6.415779301
0.80859375,114.3191833,-7.932717511
0.8125,114.4308777,-8.924389788
0.81640625,115.3125,-8.039260814
0.8203125,115.3125,-6.255964348
0.82421875,115.3125,-6.022388646
0.828125,114.3191833,-8.383477637
0.83203125,115.3688354,-9.453381011
0.8359375,115.2562256,-7.391432831
0.83984375,116.25,-6.682510087
0.84375,114.4308777,-7.715160558
0.84765625,115.3125,-9.666467616
0.8515625,116.25,-7.838467666
0.85546875,115.2562256,-6.526420423
0.859375,116.3067932,-6.887401053
0.86328125,116.1932678,-7.805312583
0.8671875,116.3067932,-7.752040932
0.87109375,116.1932678,-7.141465852
0.875,116.3067932,-8.498216578
0.87890625,117.1875,-9.617293784
0.8828125,117.1875,-7.002139994
0.88671875,117.1875,-6.141225406
0.890625,116.1932678,-7.633204171
0.89453125,115.3688354,-9.09277291
0.8984375,116.1932678,-9.006346175
0.90234375,117.1875,-6.834129402
0.90625,116.3067932,-6.161714503
0.91015625,115.3125,-7.957304427
0.9140625,115.3125,-8.891607234
0.91796875,115.2562256,-7.801214763
0.921875,116.3067932,-6.268257806
0.92578125,115.2562256,-7.538954326
0.9296875,114.4308777,-7.887641498
0.93359375,114.3191833,-8.48592312
0.9375,115.3688354,-7.973695704
0.94140625,115.3125,-7.81388075
0.9453125,114.375,-6.743977377
0.94921875,115.3125,-6.862814137
0.953125,113.3821411,-8.133510658
0.95703125,115.3688354,-8.457238385
0.9609375,114.3191833,-8.326108167
0.96484375,115.3125,-6.005997369
0.96875,114.4308777,-6.432170579
0.97265625,114.375,-7.928619692
0.9765625,114.375,-8.989954898
0.98046875,114.3191833,-8.067945549
0.984375,115.3688354,-6.584162423
0.98828125,115.2562256,-6.719390461
0.9921875,114.4308777,-7.39553065
0.99609375,114.3191833,-8.862922499
1,115.3688354,-8.530999133
1.00390625,116.25,-5.952725717
1.0078125,114.375,-7.362748095
1.01171875,114.375,-9.600902507
1.015625,115.2562256,-8.026967356
1.01953125,115.3688354,-8.371184179
1.0234375,115.2562256,-7.063607284
1.02734375,115.3125,-6.501833507
1.03125,115.3688354,-7.665986726
1.03515625,115.3125,-9.137848923
1.0390625,115.3125,-8.203173587
1.04296875,116.1932678,-6.793151209
1.046875,116.3067932,-6.481344411
1.05078125,116.1932678,-6.924281427
1.0546875,115.3688354,-8.662129351
1.05859375,115.2562256,-9.014541814
1.0625,116.3067932,-8.285129973
1.06640625,117.1875,-6.780857751
1.0703125,115.3125,-6.608749339
1.07421875,116.25,-7.231617877
1.078125,115.2562256,-8.91619415
1.08203125,116.3067932,-7.891739318
1.0859375,116.1932678,-6.563300797
1.08984375,116.25,-6.440366217
1.09375,114.4308777,-9.256685683
1.09765625,115.3125,-8.953074524
1.1015625,116.25,-7.612715074
1.10546875,115.2562256,-6.78495557
1.109375,115.3688354,-7.489780494
1.11328125,115.2562256,-7.653693268
1.1171875,115.3688354,-7.93681533
1.12109375,115.2562256,-7.883543679
1.125,116.3067932,-7.743845293
1.12890625,115.3125,-7.002139994
1.1328125,116.25,-6.567398617
1.13671875,115.3125,-6.756270835
1.140625,115.2562256,-8.240053961
1.14453125,115.3688354,-8.981759259
1.1484375,116.1932678,-7.620910713
1.15234375,116.25,-6.202692696
1.15625,115.3688354,-6.772662112
1.16015625,115.3125,-7.686475822
1.1640625,115.3125,-8.821944305
1.16796875,115.2562256,-8.113021561
1.171875,116.3067932,-6.112540671
1.17578125,115.2562256,-7.006237814
1.1796875,114.4308777,-9.650076339
1.18359375,116.1932678,-6.092051575
1.1875,116.3067932,-6.702999183
1.19140625,115.3125,-7.174248406
1.1953125,114.375,-7.871250221
1.19921875,115.3125,-8.145804116
1.203125,115.2562256,-7.723356196
1.20703125,116.3067932,-7.338161179
1.2109375,115.2562256,-7.596323797
1.21484375,116.25,-7.055411646
1.21875,116.3067932,-6.079758117
1.22265625,115.3125,-8.215467045
1.2265625,115.3125,-9.633685061
1.23046875,116.1932678,-8.473629662
1.234375,117.244751,-5.665878364
1.23828125,116.1932678,-6.112540671
1.2421875,115.3688354,-7.932717511
1.24609375,116.1932678,-8.998150536
1.25,116.3067932,-8.354792902
1.25390625,116.25,-6.592358062
1.2578125,117.1875,-6.145323226
1.26171875,115.3125,-6.153518864
1.265625,115.2562256,-9.88774986
1.26953125,116.3067932,-8.526901314
1.2734375,117.1303101,-2.824971983
1.27734375,115.3125,-6.100247213
1.28125,114.4308777,4.741837671
1.28515625,115.3125,-8.641640255
1.2890625,116.25,-8.108923742
1.29296875,115.2562256,-6.403485843
1.296875,116.3067932,-6.625140616
1.30078125,115.2562256,-6.530518243
1.3046875,115.3688354,-8.018771717
1.30859375,116.1932678,-8.801455209
1.3125,115.3688354,-8.326108167
1.31640625,116.25,-7.735649654
1.3203125,117.1875,-6.637434074
1.32421875,115.3125,-6.469050953
1.328125,115.2562256,-7.985989162
1.33203125,115.3688354,-8.67032499
1.3359375,116.1932678,-8.666227171
1.33984375,116.25,5.766665033
1.34375,116.3067932,-6.428072759
1.34765625,116.25,-8.088434645
1.3515625,115.3125,-14.86809046
1.35546875,117.1303101,-7.649595448
1.359375,116.3067932,-6.776759931
1.36328125,116.1932678,-7.346356818
1.3671875,115.3688354,-9.125555465
1.37109375,116.1932678,-8.653933713
1.375,116.3067932,-7.657791087
1.37890625,116.25,-7.014433452
1.3828125,116.25,-7.227520057
1.38671875,116.25,-7.530758688
1.390625,116.1932678,-7.034922549
1.39453125,116.3067932,-7.887641498
1.3984375,116.1932678,-8.91619415
1.40234375,116.25,-8.924389788
1.40625,117.244751,-6.538713881
1.41015625,116.25,-6.227279612
1.4140625,115.3125,-8.457238385
1.41796875,115.2562256,-9.281272599
1.421875,116.3067932,-8.473629662
1.42578125,117.1303101,-6.436268398
1.4296875,115.3688354,-6.157616684
1.43359375,115.2562256,-8.998150536
1.4375,115.3688354,-9.777108738
1.44140625,115.3125,-8.158097574
1.4453125,116.25,-7.477487037
1.44921875,114.375,-7.620910713
1.453125,114.3191833,-8.744085738
1.45703125,115.3688354,-8.682618448
1.4609375,114.3191833,-8.00238044
1.46484375,115.3125,-7.301280805
1.46875,115.3688354,-7.301280805
1.47265625,114.375,-7.141465852
1.4765625,115.3125,-7.57993252
1.48046875,114.3191833,-9.301761696
1.484375,116.3067932,-8.645738074
1.48828125,116.1932678,-6.711194822
1.4921875,115.3688354,-6.018290827
1.49609375,114.3191833,-8.113021561
1.5,115.3688354,-9.842673847
1.50390625,115.3125,-9.170631477
1.5078125,116.25,-7.129172394
1.51171875,116.25,-6.809542486
1.515625,115.2562256,-7.846663305
1.51953125,114.4308777,-9.781206557
1.5234375,116.1932678,-8.096630284
1.52734375,116.25,-7.526660868
1.53125,115.3688354,-8.00238044
1.53515625,115.3125,-7.547149965
1.5390625,114.375,-8.813748667
1.54296875,115.2562256,-8.768672654
1.546875,115.3688354,-12.01116533
1.55078125,115.2562256,-7.485682675
1.5546875,115.3688354,-7.02672691
1.55859375,114.3191833,-7.686475822
1.5625,115.3688354,-8.748183557
1.56640625,114.375,-8.416260192
1.5703125,115.3125,-6.460855314
1.57421875,115.3125,-6.559202978
1.578125,114.3191833,-7.854858944
1.58203125,114.4308777,-8.645738074
1.5859375,114.3191833,-8.694911906
1.58984375,116.25,-7.145563671
1.59375,114.4308777,-5.932236621
1.59765625,114.375,-7.370943734
1.6015625,113.4375,-8.936683246
1.60546875,115.2562256,-8.621151158
1.609375,115.3688354,-5.973214814
1.61328125,113.3821411,-7.256204793
1.6171875,113.4929199,-9.195218393
