Time,RPM,TRQU
0,Inf,-4.481596797
0.00390625,141.9455261,-2.866683453
0.0078125,141.5625,-4.215238541
0.01171875,141.5625,-4.911867827
0.015625,142.1176453,-4.592237919
0.01953125,141.9455261,-3.362519592
0.0234375,141.5625,-3.296954482
0.02734375,142.1176453,-4.682389944
0.03125,140.0778198,-4.928259104
0.03515625,141.5625,-4.682389944
0.0390625,142.5,-3.518236726
0.04296875,141.1764832,-4.883183092
0.046875,141.0116882,-4.186553806
0.05078125,141.5625,-3.932116478
0.0546875,143.0588379,-3.276465386
0.05859375,140.0778198,-3.391204327
0.0625,141.5625,-3.698540777
0.06640625,141.5625,-5.190519541
0.0703125,142.1176453,-3.702638596
0.07421875,141.9455261,-2.612246126
0.078125,140.625,-3.272367566
0.08203125,141.1764832,-5.526913255
0.0859375,141.0116882,-3.997681588
0.08984375,142.5,-2.94863984
0.09375,140.625,-3.473160714
0.09765625,141.1764832,-4.547161907
0.1015625,141.0116882,-5.010215491
0.10546875,141.5625,-4.874987453
0.109375,141.5625,-4.239825457
0.11328125,141.1764832,-4.641411751
0.1171875,140.0778198,-3.67805168
0.12109375,141.5625,-4.005877226
0.125,141.1764832,-4.293097108
0.12890625,141.5625,-4.149673432
0.1328125,141.0116882,-3.551019281
0.13671875,140.625,-4.821715802
0.140625,142.1176453,-16.27847359
0.14453125,141.0116882,-3.952605575
0.1484375,141.5625,-5.293337553
0.15234375,142.1176453,-4.362760037
0.15625,141.5625,-3.637073487
0.16015625,140.0778198,-4.170162528
0.1640625,141.5625,-4.186553806
0.16796875,141.1764832,-4.920063465
0.171875,141.0116882,-4.055423587
0.17578125,141.5625,-4.625020474
0.1796875,141.1764832,-5.444956869
0.18359375,141.5625,-5.715412944
0.1875,141.0116882,-4.784835428
0.19140625,141.5625,-3.952605575
0.1953125,141.1764832,-4.018170684
0.19921875,141.0116882,-4.825813621
0.203125,141.5625,-3.645269125
0.20703125,142.1176453,-3.735421151
0.2109375,140.625,-3.583801835
0.21484375,141.0116882,-4.850400537
0.21875,140.625,-5.86293444
0.22265625,142.1176453,-4.420129507
0.2265625,141.9455261,-3.489551991
0.23046875,140.625,-2.661419958
0.234375,140.625,-5.092171877
0.23828125,142.1176453,-5.518717616
