Time,RPM,TRQU
0,Inf,-14.81517956
0.00390625,45.98240662,-22.13612005
0.0078125,44.95609665,-19.88157436
0.01171875,44.0625,-21.00884721
0.015625,45.04398727,-20.83673879
0.01953125,44.01951218,-20.74658677
0.0234375,44.10557175,-19.86518308
0.02734375,44.01951218,-20.35319611
0.03125,44.10557175,-18.96776065
0.03515625,44.01951218,-18.58629093
0.0390625,43.125,-19.33246657
0.04296875,45,-19.30378184
0.046875,44.0625,-18.12733516
0.05078125,44.10557175,-18.32403049
0.0546875,44.01951218,-18.71332332
0.05859375,45.04398727,-18.63546476
0.0625,44.01951218,-18.23797628
0.06640625,45,-18.07816133
0.0703125,45,-19.09479305
0.07421875,45,-18.45925853
0.078125,45.04398727,-18.84482607
0.08203125,44.95609665,-17.50819191
0.0859375,45.98240662,-17.93063983
0.08984375,44.95609665,-19.50457498
0.09375,45.9375,-18.91858682
0.09765625,45,-18.59448656
0.1015625,45.98240662,-18.2830523
0.10546875,44.95609665,-18.35271522
0.109375,45,-19.71356377
0.11328125,44.10557175,-19.68897685
0.1171875,44.95609665,-19.55784664
0.12109375,45,-18.28715011
0.125,44.0625,-18.41828033
0.12890625,43.16715622,-20.0372915
0.1328125,44.01951218,-19.18494508
0.13671875,43.125,-17.92654201
0.140625,43.16715622,-12.70443007
0.14453125,44.01951218,-17.51638755
0.1484375,43.16715622,-16.50422618
0.15234375,43.0829277,-16.9754754
0.15625,44.10557175,-17.11070344
0.16015625,44.01951218,-15.96703932
0.1640625,45,-16.3030605
0.16796875,45,-16.60667166
0.171875,45,-16.46324798
0.17578125,45.04398727,-16.25798449
0.1796875,44.95609665,-24.9766539
0.18359375,45.98240662,-17.51228973
0.1875,45.89268494,-16.83205172
0.19140625,46.875,-16.50012836
0.1953125,45.9375,-16.9754754
0.19921875,46.875,-17.16397509
0.203125,46.92082214,-18.64775822
0.20703125,46.82926941,-17.77082488
0.2109375,47.85923767,-18.05767223
0.21484375,46.82926941,-19.07840177
0.21875,47.8125,-19.81600925
0.22265625,46.875,-20.30402228
0.2265625,46.92082214,-19.60702047
0.23046875,47.76585388,-20.08274004
0.234375,46.875,-20.96377119
0.23828125,45.98240662,-21.95991382
0.2421875,45.89268494,-22.05416366
0.24609375,46.875,-19.36524913
0.25,45,-20.40646777
0.25390625,45.04398727,-21.54603407
0.2578125,44.95609665,-20.60726091
0.26171875,45,-21.65667519
0.265625,45.04398727,-17.02055141
0.26953125,44.95609665,-20.33270702
0.2734375,44.10557175,-20.29172882
0.27734375,44.01951218,-21.11129269
0.28125,44.10557175,-21.89844653
0.28515625,44.95609665,-20.52530453
0.2890625,44.0625,-19.71356377
0.29296875,44.0625,-20.33680484
0.296875,44.0625,-21.29606709
0.30078125,44.10557175,-20.73019549
0.3046875,44.95609665,-19.21362981
0.30859375,44.10557175,-19.23821673
0.3125,44.01951218,-20.62365219
0.31640625,44.0625,-20.4351525
0.3203125,45,-19.28739056
0.32421875,45,-18.6231713
0.328125,44.10557175,-19.1685538
0.33203125,44.95609665,-20.61135873
0.3359375,44.10557175,-21.16046652
0.33984375,45.89268494,-20.29582664
0.34375,45,-19.86108527
0.34765625,45,-20.26714191
0.3515625,45.04398727,-20.34090266
0.35546875,45.89268494,-20.00450894
0.359375,45,-20.287631
0.36328125,45.04398727,-22.7552633
0.3671875,45.89268494,-18.52892145
0.37109375,45,-20.29992446
0.375,45,-20.37368521
0.37890625,45.98240662,-20.21796808
0.3828125,44.95609665,-19.11937997
0.38671875,45,-21.27930328
0.390625,45.04398727,-21.25471637
0.39453125,45.89268494,-19.71766159
0.3984375,45.04398727,-19.31607529
0.40234375,44.01951218,-19.85698745
0.40625,45.04398727,-20.86952135
0.41015625,44.01951218,-20.91459736
0.4140625,45,-19.42671642
0.41796875,44.0625,-19.35295567
0.421875,44.0625,-19.72175941
0.42578125,44.10557175,-20.17289206
0.4296875,44.01951218,-19.51277062
0.43359375,45.04398727,-18.39779124
0.4375,44.01951218,-18.79937753
0.44140625,43.125,-19.6766834
0.4453125,44.0625,-19.64390084
0.44921875,44.0625,-18.63956258
0.453125,44.10557175,-17.59424612
0.45703125,44.01951218,-18.20109591
0.4609375,43.16715622,-21.69355556
0.46484375,44.01951218,-19.00464103
0.46875,44.0625,-17.96342239
0.47265625,44.0625,-16.28666922
0.4765625,44.10557175,-17.43443117
0.48046875,43.0829277,-16.9959645
0.484375,45,-16.75009534
0.48828125,45.04398727,-16.64764985
0.4921875,44.95609665,-15.9424524
0.49609375,45,-16.63125858
0.5,45.9375,-21.61979482
0.50390625,45.04398727,-17.16807291
0.5078125,45.89268494,-16.90581247
0.51171875,45.9375,-15.02826616
0.515625,45.98240662,-18.2830523
0.51953125,46.82926941,-17.92244419
