Time,RPM,TRQU
0,Inf,-12.56437094
0.00390625,94.50292206,-14.69598205
0.0078125,95.625,-12.69550116
0.01171875,95.81213379,-11.41251118
0.015625,94.6875,-11.06419654
0.01953125,94.50292206,-13.17941637
0.0234375,94.87280273,-13.30644877
0.02734375,95.625,-11.13795728
0.03125,95.43859863,-10.8224252
0.03515625,95.625,-11.7079267
0.0390625,94.87280273,-12.60944695
0.04296875,95.625,-12.67501206
0.046875,95.43859863,-11.33465261
0.05078125,96.75146484,-11.3100657
0.0546875,94.6875,-13.4416768
0.05859375,96.5625,-12.64632733
0.0625,96.37426758,-12.56437094
0.06640625,96.75146484,-12.14639337
0.0703125,96.5625,-10.1500103
0.07421875,96.5625,-12.28162141
0.078125,96.37426758,-12.98272104
0.08203125,97.69081116,-11.20352239
0.0859375,97.5,-11.59318776
0.08984375,96.37426758,-12.0480457
0.09375,97.69081116,0.495006731
0.09765625,96.5625,-12.75324316
0.1015625,97.5,-12.449632
0.10546875,97.30993652,-11.77349181
0.109375,97.69081116,-13.51133973
0.11328125,96.5625,-14.06082005
0.1171875,97.30993652,-14.13048298
0.12109375,98.63014221,-10.57655604
0.125,96.5625,-11.04780526
0.12890625,96.5625,-11.98248059
0.1328125,96.37426758,-14.27800448
0.13671875,97.69081116,-12.76963443
0.140625,97.5,-11.36743517
0.14453125,97.30993652,-10.42493672
0.1484375,96.75146484,-12.47831673
0.15234375,96.5625,-13.57690484
0.15625,97.5,-11.78168745
0.16015625,97.30993652,-10.8879903
0.1640625,96.75146484,-11.97018714
0.16796875,96.5625,-13.30644877
0.171875,96.37426758,-12.80651481
0.17578125,96.75146484,-11.8349591
0.1796875,97.5,-11.10517473
0.18359375,96.5625,-11.35923953
0.1875,96.37426758,-13.18351419
0.19140625,96.75146484,-13.56461138
0.1953125,96.5625,-12.61764259
0.19921875,97.30993652,-11.9619915
0.203125,96.5625,-12.33079524
0.20703125,96.75146484,-12.54797966
0.2109375,97.5,-13.82687182
0.21484375,97.30993652,-13.56051356
0.21875,96.75146484,-12.18327374
0.22265625,97.5,-12.25293667
0.2265625,96.37426758,-13.35972042
0.23046875,97.5,-12.5561753
0.234375,97.69081116,-11.3756308
0.23828125,97.5,-11.75300271
0.2421875,97.30993652,-11.81037218
0.24609375,97.69081116,-12.92125375
0.25,97.5,-13.14253599
0.25390625,99.18128967,-11.42890246
0.2578125,97.5,-12.04394788
0.26171875,98.63014221,-13.46626372
0.265625,98.4375,-13.78179581
0.26953125,98.24562073,-12.65042514
0.2734375,98.63014221,-12.2160563
0.27734375,99.375,-11.60957904
0.28125,97.30993652,-11.91691549
0.28515625,98.4375,-12.69550116
0.2890625,98.63014221,-13.56461138
0.29296875,98.4375,-12.54388184
0.296875,98.24562073,-12.12180645
0.30078125,97.69081116,-12.98681886
0.3046875,98.4375,-13.2285902
0.30859375,97.5,-12.8884712
0.3125,97.30993652,-13.45806808
0.31640625,97.69081116,-13.25317712
0.3203125,96.5625,-13.42938335
0.32421875,97.5,-13.90473039
0.328125,96.37426758,-13.03599269
0.33203125,97.69081116,-12.17098028
0.3359375,96.5625,-12.05214352
0.33984375,97.30993652,-12.99911232
0.34375,96.75146484,-12.50290365
0.34765625,97.5,-12.25293667
0.3515625,96.5625,-10.48230619
0.35546875,97.30993652,-13.1220469
0.359375,97.69081116,-13.22449238
0.36328125,96.5625,-13.68754596
0.3671875,98.24562073,-12.59715349
0.37109375,97.69081116,-11.62187249
0.375,96.5625,-12.75734098
0.37890625,97.5,-12.75734098
0.3828125,98.24562073,-13.39250297
0.38671875,97.69081116,-13.2285902
0.390625,98.4375,-11.83905692
0.39453125,98.24562073,-12.13000209
0.3984375,97.69081116,-14.12228734
0.40234375,97.5,-14.65090604
0.40625,99.375,-12.6627186
0.41015625,98.24562073,-11.56450302
0.4140625,97.69081116,-13.89653475
0.41796875,97.5,-14.99512286
0.421875,98.24562073,-14.75335152
0.42578125,98.63014221,-14.14687426
0.4296875,98.4375,-11.3756308
0.43359375,97.5,-12.16278464
0.4375,97.30993652,-14.12228734
0.44140625,97.69081116,-14.12228734
0.4453125,98.4375,-12.88027556
0.44921875,98.24562073,-12.46192546
0.453125,97.5,-12.07263262
0.45703125,97.69081116,-13.46626372
0.4609375,97.5,-13.87194783
0.46484375,97.30993652,-14.71237333
0.46875,98.63014221,-12.847493
0.47265625,96.5625,-12.03165443
0.4765625,97.30993652,-13.14663381
0.48046875,96.5625,-13.1015578
0.484375,96.75146484,-14.41733033
0.48828125,96.5625,-13.13843817
0.4921875,96.37426758,-11.31826133
0.49609375,95.81213379,-12.17917592
0.5,94.6875,-14.3681565
0.50390625,95.43859863,-14.08540697
0.5078125,95.625,-12.76553662
0.51171875,95.81213379,-12.33489306
0.515625,94.6875,-13.64656777
0.51953125,94.50292206,-13.95390422
0.5234375,94.87280273,-14.01164622
0.52734375,94.6875,-13.58100266
0.53125,95.43859863,-11.78168745
0.53515625,92.8125,-13.34742696
0.5390625,94.87280273,-13.51133973
0.54296875,94.6875,-13.44577462
0.546875,94.50292206,-16.30269975
0.55078125,93.93346405,-11.33465261
0.5546875,94.6875,-12.85568864
0.55859375,94.6875,-13.54412229
0.5625,95.43859863,-8.199075767
0.56640625,94.87280273,-12.74057717
0.5703125,94.6875,-13.52773101
0.57421875,95.625,-14.01984186
0.578125,95.43859863,-13.6957416
0.58203125,95.81213379,-12.39226253
0.5859375,96.5625,-10.70768625
0.58984375,94.50292206,-12.07673044
0.59375,95.81213379,-14.52387364
0.59765625,96.5625,-12.97862322
0.6015625,95.625,-11.5604052
0.60546875,96.37426758,-11.83905692
0.609375,94.87280273,-13.56461138
0.61328125,96.5625,-13.85145874
0.6171875,95.43859863,-12.83110172
0.62109375,96.75146484,-11.81447
0.625,95.625,-13.32284004
0.62890625,94.6875,-15.09756834
0.6328125,95.43859863,-13.83096964
0.63671875,96.75146484,-10.39215417
