Time,RPM,TRQU
0,Inf,-20.72983474
0.00390625,58.01169968,-22.07429201
0.0078125,58.125,-21.42683656
0.01171875,57.29941559,-19.59846408
0.015625,57.1875,-14.71237333
0.01953125,57.07602692,-21.16010577
0.0234375,57.1875,-19.62714882
0.02734375,56.3600769,-19.31571455
0.03125,57.1875,-19.54109461
0.03515625,57.07602692,-19.0944323
0.0390625,56.3600769,-19.53699679
0.04296875,57.1875,-19.13131268
0.046875,56.25,-19.66812701
0.05078125,57.07602692,-19.88531143
0.0546875,57.29941559,-18.30727846
0.05859375,57.1875,-17.97945292
0.0625,56.14035034,-18.15565915
0.06640625,57.29941559,-19.61485536
0.0703125,57.1875,-18.74164731
0.07421875,57.1875,-16.9013539
0.078125,58.01169968,-17.08575577
0.08203125,57.29941559,-19.20507343
0.0859375,58.125,-19.68042047
0.08984375,58.01169968,-19.34439928
0.09375,58.23875046,-18.16385479
0.09765625,59.0625,-18.83999498
0.1015625,58.125,-18.71296258
0.10546875,58.01169968,-19.81974632
0.109375,59.17808151,-17.22098381
0.11328125,59.0625,-17.77456195
0.1171875,58.94736862,-19.34030146
0.12109375,59.17808151,-21.20518179
0.125,60,-18.52446289
0.12890625,59.0625,-19.14360614
0.1328125,59.88304138,-20.41840048
0.13671875,59.17808151,-20.6150958
0.140625,59.0625,-20.10249586
0.14453125,58.94736862,-20.1684335
0.1484375,59.0625,-20.58231325
0.15234375,58.23875046,-20.61919362
0.15625,59.0625,-20.54953069
0.16015625,58.01169968,-20.90194316
0.1640625,58.23875046,-20.49625904
0.16796875,57.1875,-21.09454066
0.171875,57.07602692,-20.30775935
0.17578125,57.1875,-20.39381356
0.1796875,55.42074585,-21.52518422
0.18359375,56.25,-21.74646647
0.1875,56.14035034,-19.96317
0.19140625,56.3600769,-18.70476694
0.1953125,55.3125,-18.46709342
0.19921875,55.20467758,-18.91822607
0.203125,56.25,-17.88520307
0.20703125,56.3600769,-17.14312524
0.2109375,56.25,-17.58568973
0.21484375,55.20467758,-17.65535266
0.21875,56.3600769,-17.48734207
0.22265625,57.1875,-17.46685297
0.2265625,58.01169968,-16.36826486
0.23046875,57.1875,-16.15108044
0.234375,57.29941559,-17.60617883
0.23828125,58.125,-17.70489902
0.2421875,58.94736862,-17.43407042
0.24609375,59.17808151,-16.85627789
0.25,59.0625,-8.752281377
0.25390625,59.88304138,-18.26220245
0.2578125,59.0625,-19.36079056
0.26171875,61.05675507,-17.58568973
0.265625,60,-18.81131024
0.26953125,59.88304138,-19.78696377
0.2734375,60,-21.20108397
0.27734375,60.11741638,-20.92243225
0.28125,60.9375,-18.42611522
0.28515625,58.94736862,-20.4020092
0.2890625,59.17808151,-21.38176055
0.29296875,60,-20.91423661
0.296875,60,-20.7421282
0.30078125,58.94736862,-21.28713817
0.3046875,58.23875046,-23.02535863
0.30859375,58.125,-22.4103132
0.3125,58.94736862,-21.67270572
0.31640625,57.29941559,-21.70548827
0.3203125,58.125,-21.77105338
0.32421875,57.1875,-22.52914996
0.328125,57.07602692,-21.66451008
0.33203125,57.29941559,-20.7626173
0.3359375,57.1875,-21.11502976
0.33984375,56.14035034,-22.36113937
0.34375,56.3600769,-21.06175811
0.34765625,56.25,-20.70524783
0.3515625,55.3125,-21.64402098
0.35546875,56.14035034,-20.63148708
0.359375,55.42074585,-20.04512639
0.36328125,55.3125,-20.46347649
0.3671875,56.14035034,-19.29932327
0.37109375,56.3600769,-16.78661496
0.375,56.25,-16.77432151
0.37890625,55.3125,-17.88520307
0.3828125,56.14035034,-19.38127966
0.38671875,57.29941559,-18.71296258
0.390625,57.1875,-16.28630848
0.39453125,57.07602692,-16.34367795
0.3984375,57.1875,-17.97945292
0.40234375,58.23875046,-18.80721242
0.40625,59.0625,-17.22508163
0.41015625,58.94736862,-16.45878942
0.4140625,59.17808151,-17.9343769
0.41796875,59.0625,-19.40996439
0.421875,59.88304138,-18.77852769
0.42578125,60.9375,-17.90159435
0.4296875,60.11741638,-19.14770395
0.43359375,59.0625,-20.60690016
0.4375,59.88304138,-21.50469513
0.44140625,59.17808151,-21.31172509
0.4453125,60,-20.60690016
0.44921875,58.01169968,-20.95521481
0.453125,59.0625,-20.95521481
0.45703125,57.29941559,-21.13142104
0.4609375,59.0625,-20.22170515
0.46484375,58.01169968,-19.47143168
0.46875,57.29941559,-20.92243225
0.47265625,57.1875,-21.73417301
0.4765625,57.07602692,-21.13551886
0.48046875,58.125,-19.90989835
0.484375,57.29941559,-19.18868215
0.48828125,56.25,-20.20531387
0.4921875,57.07602692,-21.06995375
0.49609375,57.29941559,-20.18482477
0.5,57.1875,-18.8236037
0.50390625,57.07602692,-17.88110525
0.5078125,56.25,-19.70500738
0.51171875,57.29941559,-20.30775935
0.515625,58.125,-19.53289897
0.51953125,57.07602692,-18.85228843
0.5234375,58.125,-19.56158371
0.52734375,57.29941559,-20.81588895
0.53125,58.125,-18.91003043
0.53515625,58.01169968,-18.65969093
0.5390625,57.29941559,-19.74598558
0.54296875,59.0625,-18.7170604
0.546875,58.125,-18.76623423
0.55078125,58.01169968,-19.01657374
0.5546875,58.23875046,-19.20507343
0.55859375,59.0625,-18.93461735
0.5625,58.01169968,-20.02873511
0.56640625,58.23875046,-20.02053947
0.5703125,59.0625,-19.27883417
0.57421875,58.125,-20.00005037
0.578125,58.01169968,-20.1479444
0.58203125,58.23875046,-20.15614004
0.5859375,57.1875,-19.65993137
0.58984375,58.01169968,-19.85252888
0.59375,57.29941559,-19.98775692
0.59765625,57.1875,-19.8566267
0.6015625,57.1875,-20.38971574
0.60546875,57.07602692,-20.15204222
0.609375,56.3600769,-19.60665972
0.61328125,56.25,-19.52470333
